statefp,countyfp,parcels,area_m2,area_parcels,government_parcels,ownertype_known
48,037,53353,2327384543.8,53353,1194,53156
48,039,274319,4145353115.6,274319,9039,246858
48,041,74763,1457335094.9,74763,449,74254
48,043,20450,16619674090.6,20450,611,18159
48,045,4083,3231902797.6,4083,128,3606
48,047,5739,2429116825.1,5739,57,5151
48,049,30148,2402357640.8,30148,322,29980
48,051,26133,1762251532.3,26133,300,25382
48,053,50149,2575077480.6,50149,609,49082
48,055,25373,1385396734.2,25373,250,25062
48,057,22209,1391119054.1,22209,622,22119
48,059,12076,2307101789.5,12076,180,10694
48,061,185143,2284704732.1,185143,3593,184898
48,063,11602,500224239.4,11602,121,11368
48,065,6124,2353843329.2,6124,126,5969
48,067,34701,2436836293.9,34701,395,31329
48,069,6594,2595732920.3,6594,100,6149
48,071,35562,3885343657.1,35562,477,35398
48,073,47248,2729052529.3,47248,494,44475
48,075,5823,1776813711.4,5823,92,5712
48,077,12422,2828771281.4,12422,215,12174
48,079,5385,2033429044.2,5385,59,4868
48,081,7462,2518955150.5,7462,51,6615
48,083,10626,3209205946.5,10626,22,10621
48,085,427334,2102101913.6,427334,2589,375976
48,087,5244,2379273463.7,5244,121,4241
48,089,22777,2467545729.4,22777,295,21102
48,091,103562,1431639098.1,103562,741,102307
48,093,17034,2469479208.0,17034,195,16582
48,095,8037,3067670989.1,8037,79,7896
48,097,32694,2196237114.8,32694,741,32327
48,099,31382,2116560919.0,31382,271,30783
48,101,4358,2318536820.8,4358,133,3731
48,103,7432,6618204952.2,7432,84,7237
48,105,9432,11812826466.9,9432,38,9427
48,107,6002,2307779125.6,6002,130,5818
48,109,13310,14569045559.8,13310,206,12478
48,111,6213,3861599692.7,6213,295,5967
48,113,844564,11208752658.5,844564,9085,844558
48,115,9720,2327677045.1,9720,66,9026
48,117,10647,3830202405.8,10647,59,10399
48,119,6136,670218093.0,6136,296,6061
48,121,380277,2205191027.9,380277,0,0
48,123,19575,2317038266.6,19575,240,19465
48,125,4558,2331861306.7,4558,73,4316
48,127,15464,3430111521.4,15464,130,8551
48,129,7036,2489621794.0,7036,205,7030
48,131,14336,4722321593.7,14336,41,12722
48,133,21101,2538406907.1,21101,328,20208
48,135,68127,2064722464.9,68127,399,67565
48,137,9525,5479461597.7,9525,34,9222
48,139,98775,2353435491.4,98775,1179,97258
48,141,403690,2461613962.4,403690,8921,393459
48,143,24496,2826442927.6,24496,234,24003
48,145,19017,2025301851.2,19017,188,17788
48,147,29142,2196183226.3,29142,505,27448
48,149,22966,2442811747.5,22966,228,22356
48,151,6887,2363701160.5,6887,65,6619
48,153,13265,2532663334.7,13265,187,7187
48,155,4822,1834081727.2,4822,127,4586
48,157,428169,2746345890.7,428169,28186,357359
48,159,16475,766156868.3,16475,48,16262
48,161,23953,2282426592.5,23953,336,23654
48,163,10543,2921388338.9,10543,77,10102
48,165,16578,3826877698.8,16578,132,16424
48,167,206302,1249828680.5,206302,344,203572
48,169,6301,2689834717.5,6301,96,5781
48,171,31953,2743491307.3,31953,270,31360
48,173,2571,3686406334.9,2571,2,2474
48,175,9963,2199442504.6,9963,91,8916
48,177,19733,2737089494.7,19733,199,19079
48,179,11963,1886048180.7,11963,121,11029
48,181,85358,2449395874.5,85358,1428,84542
48,183,76220,661097116.9,76220,1167,75465
48,185,27204,2032996653.3,27204,125,26970
48,187,102920,1725836622.2,102920,915,101405
48,189,18957,2698023362.7,18957,434,18422
48,191,6368,2380549703.5,6368,139,6005
48,193,13786,2185081811.7,13786,92,12878
48,195,4770,2367529127.9,4770,38,4531
48,197,6227,1768398690.9,6227,163,6038
48,199,42602,2323499467.8,42602,1355,38837
48,201,1643454,9053347794.0,1643454,26445,1642624
48,203,50926,2292999012.8,50926,278,49961
48,205,5601,3761800776.5,5601,58,5464
48,207,9308,2320486077.2,9308,173,8729
48,209,117357,3342102867.6,117357,1844,116093
48,211,4646,2355235444.5,4646,80,4191
48,213,105041,2269987700.0,105041,1742,101622
48,215,331824,4148142877.7,331824,9,3619
48,217,39098,2490458322.1,39098,461,38842
48,219,16341,2317636172.1,16341,170,14354
48,221,51102,1135509341.4,51102,307,50640
48,223,25077,2010192371.4,25077,254,24485
48,225,22577,3151952148.2,22577,630,22017
48,227,20840,2327838705.2,20840,347,19800
48,229,23588,11961172486.2,23588,1380,20334
48,231,69645,2223702716.7,69645,604,69281
48,233,18816,2290575409.6,18816,185,17505
48,235,5236,4619540549.1,5236,57,4459
48,237,11555,2350346819.9,11555,64,10862
48,239,16767,2498666158.0,16767,134,16490
48,241,36314,2477156013.7,36314,554,30317
48,243,6559,5850438672.5,6559,90,5822
48,245,118119,2220127562.6,118119,1979,117882
48,247,4134,2926173832.7,4134,4,3349
48,249,28382,2841829957.9,28382,321,27913
48,251,107016,1854428303.4,107016,449,98243
48,253,28378,2721150271.2,28378,722,22836
48,255,14573,2644805702.8,14573,416,13838
48,257,94494,2025691039.9,94494,735,92289
48,259,29530,1696070462.1,29530,149,28326
48,261,543,4302435465.5,543,3,515
48,263,3502,2656638119.5,3502,1,5
48,265,36935,2843380433.2,36935,378,35651
48,267,9580,3196773802.6,9580,80,9082
48,269,2043,2402458245.5,2043,4,1885
48,271,10623,3521068598.7,10623,56,10222
48,273,14907,2255595998.7,14907,193,14842
48,275,6397,2440302388.5,6397,95,5159
48,277,36299,2394390968.0,36299,1341,35780
48,279,13111,2610379815.1,13111,326,12636
48,281,16504,1825761758.6,16504,247,15073
48,283,10004,3843518806.3,10004,115,7926
48,285,19744,2493257201.1,19744,113,19565
48,287,14913,1623294637.6,14913,223,14770
48,289,25401,2500410226.7,25401,85,24623
48,291,152229,3008055997.3,152229,1771,146097
48,293,20682,2276705185.5,20682,136,20604
48,295,6292,2411825597.8,6292,147,3890
48,297,17085,2660052875.7,17085,174,15146
48,299,37400,2427089691.6,37400,143,36628
48,301,2685,2754645841.8,2685,120,2670
48,303,138136,2230828784.9,138136,16,2264
48,305,7292,2305233989.9,7292,26,6920
48,307,10706,2755557075.0,10706,140,9907
48,309,117250,2783047328.6,117250,6775,113941
48,311,3791,2992809434.9,3791,47,3337
48,313,10055,1203545082.9,10055,42,9909
48,315,19536,992206453.9,19536,518,17739
48,317,5725,2379268420.5,5725,60,5306
48,319,8679,2387812931.3,8679,40,4771
48,321,37225,2857302849.3,37225,512,36031
48,323,25445,3215479630.4,25445,386,25364
48,325,44885,3396617847.0,44885,374,43066
48,327,5695,2320713655.2,5695,29,5599
48,329,75511,2274404409.7,75511,440,72883
48,331,20940,2668239504.9,20940,391,20519
48,333,9000,1925065196.3,9000,61,8611
48,335,7886,2402189946.8,7886,170,7774
48,337,21852,2372765116.0,21852,3,20183
48,339,394212,2850967877.2,394212,3366,307815
48,341,11959,2320207379.1,11959,155,11542
48,343,10818,659703310.6,10818,234,10362
48,345,9376,3909185524.6,9376,72,4429
48,347,44677,2482979662.8,44677,768,43923
48,349,45622,2746609524.8,45622,628,45305
48,351,23007,2440189525.5,23007,133,18872
48,353,12903,2356111604.4,12903,539,12329
48,355,155575,2088998350.8,155575,5440,141789
48,357,6522,2342640324.9,6522,54,6487
48,359,4156,5864539364.6,4156,34,3843
48,361,46339,1024660909.6,46339,391,45787
48,363,38800,3479664606.7,38800,314,35716
48,365,18867,2125104766.4,18867,91,16952
48,367,100017,4866170005.4,100017,459,93594
48,369,6544,2252089678.3,6544,88,6036
48,371,26606,37434490270.3,26606,491,26580
48,373,59238,2782776084.0,59238,454,57593
48,375,53831,2309538501.2,53831,451,53831
48,377,17428,16170538286.1,17428,931,16433
48,379,12264,578020094.0,12264,58,11695
48,381,64631,2320262068.7,64631,396,64587
48,383,4546,3044196476.4,4546,353,4405
48,385,8273,1810085273.7,8273,19,7790
48,387,13730,2747760018.0,13730,100,11515
48,389,24328,21165671101.7,24328,0,0
48,391,11627,2019543519.7,11627,278,10519
48,393,2234,3026917631.5,2234,13,2223
48,395,16909,2254717156.6,16909,0,0
48,397,52885,305615157.2,52885,325,52382
48,399,13592,3351870833.0,13592,299,13366
48,401,37346,2890619328.0,37346,175,34579
48,403,22975,1200116863.0,22975,686,22270
48,405,11874,1347421487.5,11874,799,10574
48,407,35783,1445205849.6,35783,290,34998
48,409,49362,1894021623.3,49362,760,48149
48,411,11302,2902499818.4,11302,125,10630
48,413,6151,3378039721.8,6151,84,5724
48,415,12996,2320982507.0,12996,129,12218
48,417,5587,2418494162.5,5587,737,4825
48,419,20278,2145481479.8,20278,432,20195
48,421,3236,2380629624.7,3236,44,3188
48,423,139706,2355593220.7,139706,885,138317
48,425,6903,520271301.3,6903,74,6668
48,427,38433,3095248526.8,38433,521,34327
48,429,8789,2198858723.8,8789,117,7774
48,431,2366,2406388888.1,2366,22,2361
48,433,4665,4044637325.1,4665,66,4654
48,435,5914,3762284430.3,5914,36,5645
48,437,6408,2294208411.3,6408,127,6362
48,439,753356,4264961869.5,753356,7354,751904
48,441,70503,2390836912.1,70503,910,68672
48,443,5117,5438227983.9,5117,0,3
48,445,9162,2301407242.9,9162,143,8883
48,447,6310,3995720007.1,6310,95,6172
48,449,20380,1072956731.8,20380,421,20180
48,451,51051,3808391977.6,51051,841,50530
48,453,420099,2430849223.1,382149,3817,376472
48,455,26027,1792697733.1,26027,287,24637
48,457,31909,2408733794.3,31909,384,31498
48,459,28899,1509166465.3,28899,276,28627
48,461,7100,2341128405.8,7100,302,7009
48,463,21599,4004470659.8,21599,224,20715
48,465,31441,7809218202.5,31441,803,31311
48,467,44000,2220294373.9,44000,95,41117
48,469,42271,2194169376.7,42271,338,42050
48,471,35567,2009662571.9,35567,345,33508
48,473,50082,1321425405.9,50082,525,48216
48,475,16516,4116540701.5,16516,2,150
48,477,22943,1553235567.0,22943,123,22424
48,479,98363,8655266155.7,98363,2210,96742
48,481,29743,2766138157.7,29743,42,29343
48,483,7265,2381216465.6,7265,131,6737
48,485,57562,1548677605.1,57562,723,57436
48,487,11314,2884593816.9,11314,136,10232
48,489,13998,1873818966.0,13998,270,12218
48,491,286901,2764608424.6,286901,1953,284979
48,493,28785,2048841966.1,28785,125,27731
48,495,7050,4067609828.7,7050,0,12
48,497,47806,2309754364.4,47806,678,46275
48,499,44023,1673237988.4,44023,361,42606
48,501,6789,2698669462.5,6789,20,4369
48,503,11112,1713978510.7,11112,180,10549
48,505,12519,2722608493.0,12519,11,11163
48,507,9722,3465505456.6,9722,73,8999
49,001,9061,1324718897.8,9061,0,0
49,003,50109,17210970373.3,50109,7572,49662
49,005,60337,3050113566.7,60337,2,16
49,007,23588,3762642783.0,23588,1566,15990
49,009,3317,369431576.0,3317,156,3167
49,011,128198,539962950.8,128198,0,0
49,013,32243,3589655852.5,32243,579,32012
49,015,14121,1998294862.0,14121,0,0
49,017,17060,13396945203.5,17060,0,0
49,019,7876,459080289.9,7876,96,6587
49,021,58457,3436052510.0,58457,654,45042
49,023,12674,6885926093.7,12674,796,2337
49,025,21771,1861601682.0,21771,0,0
49,027,17671,2981694085.6,17671,469,17481
49,029,8653,1619425819.7,8653,228,8044
49,031,2876,211725680.4,2876,116,2813
49,033,11522,2825419081.8,11522,0,0
49,035,396327,1984105469.8,396327,5075,267449
49,037,8711,1696728306.3,8711,502,8078
49,039,12104,783752125.0,12104,0,0
49,041,19676,1098777778.8,19676,518,19106
49,043,43399,2750810986.3,43399,582,42793
49,045,38644,5798831039.0,38644,781,34164
49,047,23517,2312762125.4,23517,516,21641
49,049,282929,4824638190.7,282929,7613,265729
49,051,32117,2517468058.4,32117,519,31641
49,053,119053,1550771152.4,119053,0,123
49,055,3614,190463467.5,3614,0,0
49,057,114962,1526275277.1,114962,2450,107677
50,001,18012,1947159207.8,18012,558,17264
50,003,20904,1277166395.7,20904,568,19591
50,005,17506,1731846248.6,17506,415,16637
50,007,48355,1455817714.2,48355,768,46533
50,009,6132,1217077652.6,6132,241,5779
50,011,22849,1642126403.6,22849,295,21902
50,013,5522,277495026.6,5522,103,5335
50,015,13508,1171043297.4,13508,294,12718
50,017,17095,1788578078.7,17095,403,16413
50,019,17947,1838884832.7,17947,397,17237
50,021,32378,2198166853.5,32378,727,31049
50,023,28012,1680104658.1,28012,718,27209
50,025,27676,1982543419.5,27676,640,26765
50,027,32980,2614196511.4,32980,912,31443
51,001,48080,1117097391.7,48080,551,40694
51,003,50866,1931261921.8,50866,359,50856
51,005,19111,633484133.6,19111,526,18680
51,007,10653,948680150.5,10653,39,10090
51,009,25458,1009285779.3,25458,191,25355
51,011,12697,836201292.4,12697,145,12600
51,013,70626,613128155.6,70626,0,6902
51,015,43041,1728155483.5,43041,285,42324
51,017,6490,950191734.9,6490,83,5321
51,019,56033,2068750338.0,56033,476,54638
51,021,7456,1192951903.4,7456,157,160
51,023,21115,1059150445.0,21115,259,21105
51,025,20818,1440585468.8,20818,270,20565
51,027,20606,1288029861.4,20606,499,19291
51,029,13539,1483810699.3,13539,0,0
51,031,39232,1440381157.3,39232,383,38103
51,033,24428,1192678862.4,24428,121,23285
51,035,33771,1201430039.9,33771,315,33554
51,036,6224,482529681.4,6224,88,5977
51,037,15754,1435365623.7,15754,193,15267
51,041,144637,1059613290.3,144637,796,144491
51,043,9379,480268202.3,9379,175,9228
51,045,7211,441923254.3,7211,49,7190
51,047,25123,844255581.9,25123,293,24474
51,049,7144,582878820.0,7144,73,6464
51,051,13565,685228353.0,13565,132,12729
51,053,20036,1236018435.0,20036,187,19929
51,057,10248,712974368.8,10248,84,10095
51,059,367084,886598282.3,367084,0,359674
51,061,35843,1705778772.2,35843,591,35843
51,063,15213,975666269.7,15213,168,15163
51,065,16804,744197530.8,16804,78,16678
51,067,43482,1762212178.9,43482,328,43046
51,069,51071,1025359350.8,51071,265,51071
51,071,14300,695571557.4,14300,416,13996
51,073,25201,556987673.8,25201,197,25195
51,075,17875,718632302.9,17875,98,17845
51,077,18785,998132443.7,18785,153,18744
51,079,11495,406964128.8,11495,131,169
51,081,9659,764139970.5,9659,0,0
51,083,37927,2494599061.9,37927,632,37563
51,085,52552,1187309898.8,52552,402,52088
51,087,146715,943346622.9,146715,0,115803
51,089,53969,916996572.4,53969,0,0
51,091,4520,1488593823.4,4520,254,296
51,093,22056,767379282.1,22056,335,22028
51,095,36179,341498755.9,36179,223,36091
51,097,7767,760283743.8,7767,83,5532
51,099,16912,661569265.6,16912,91,10099
51,101,15612,1035755431.0,15612,735,13974
51,103,16067,434451999.2,16067,0,0
51,105,51588,1103984495.2,51588,1044,50535
51,107,154246,6064076913.5,154246,0,0
51,109,33943,1318531855.0,33943,232,32785
51,111,16352,1323527610.7,16352,275,15928
51,113,9819,700609664.6,9819,77,9737
51,115,11648,216992896.8,11648,172,11502
51,117,34570,1455894851.5,34570,387,34566
51,119,14182,310007181.7,14182,69,13252
51,121,45468,922508336.5,45468,771,45468
51,125,17579,1251958789.9,17579,104,16265
51,127,18849,530774843.1,18849,104,14344
51,131,16385,541255462.8,16385,399,16325
51,133,22778,674138354.4,22778,0,0
51,135,15841,725732118.3,15841,0,0
51,137,22512,882623869.9,22512,181,22183
51,139,25305,539736810.4,25305,513,25244
51,141,23009,1442151371.2,23009,224,22318
51,143,61044,2451929138.0,61044,363,60820
51,145,16047,671494993.4,16047,100,16013
51,147,13658,898517661.1,13658,89,12116
51,149,14431,667446173.3,14431,157,14227
51,153,155832,683064894.0,155832,354,107767
51,155,26757,692215115.1,26757,370,23003
51,157,6514,616622284.1,6514,517,554
51,159,7979,545666682.6,7979,0,0
51,161,53321,1037507666.7,53321,650,52865
51,163,26887,1319846315.4,26887,586,26223
51,165,51695,1566196070.5,51695,466,51054
51,167,31920,1217794242.4,31920,276,27455
51,169,22249,1273325238.9,22249,179,22249
51,171,35059,1054708724.2,35059,244,34744
51,173,35847,1069202342.0,35847,755,35363
51,175,15376,1579380348.3,15376,216,15330
51,177,69061,1017357189.6,69061,484,69061
51,179,62329,598000658.2,62329,338,58712
51,181,7368,888461076.4,7368,87,7282
51,183,10637,1271284320.7,10637,142,10282
51,185,32063,1322815952.6,32063,443,31473
51,187,27958,493463348.6,27958,832,27851
51,191,39697,1441407599.8,39697,424,39206
51,193,21654,579649022.1,21654,94,21645
51,195,38270,1052965110.7,38270,1970,37548
51,197,28855,977690086.8,28855,317,28402
51,199,28502,264591154.4,28502,574,28418
51,510,45970,60555065.8,45970,388,28601
51,520,13591,28392728.0,13591,384,13439
51,530,3663,100761363.8,3663,4,6
51,540,16921,42514858.1,16921,240,15771
51,550,92521,814232646.0,92521,1161,92391
51,570,7612,16304620.6,7612,97,7436
51,580,5815,12179803.7,5815,343,5752
51,590,25567,101325863.3,25567,630,25466
51,595,5369,14812239.0,5369,202,5292
51,600,9947,18224728.1,9947,0,0
51,610,3535,4055691.9,3535,0,0
51,620,5058,20053856.2,5058,234,5022
51,630,9243,24421017.2,9243,168,9238
51,640,3830,21635410.4,3830,84,3719
51,650,51816,119314001.2,51816,9,85
51,660,13591,40529093.3,13591,245,13490
51,670,10261,17320967.6,10261,0,0
51,678,3160,5848130.8,3160,123,3137
51,680,32657,113468203.7,32657,716,32630
51,683,13506,22130784.3,13506,191,13506
51,685,4910,5211745.3,4910,0,0
51,690,11397,33829736.3,11397,0,0
51,700,54433,192653108.9,54433,896,54361
51,710,74430,265186050.3,74425,2217,66962
51,720,4116,18195608.7,4116,182,3925
51,730,15067,51772143.4,15067,372,14529
51,735,5820,36805031.9,5820,112,5787
51,740,36561,73441810.1,36561,776,36535
51,750,10551,23094553.7,10551,387,10515
51,760,76876,182026807.9,76876,1535,76875
51,770,44440,93603410.2,44440,1194,44435
51,775,10768,32864538.5,10768,235,10684
51,790,11856,46338631.5,11856,111,11851
51,800,45511,912645078.2,45511,771,45323
51,810,168166,711581777.6,139940,1488,129313
51,820,15650,56466619.7,15650,99,10576
51,830,4745,21015761.3,4745,94,4744
51,840,10346,22079881.9,10346,105,10346
53,001,13577,4869254955.8,13577,950,13514
53,003,13643,1704406852.2,13643,20,128
53,005,79543,3280068061.1,79543,0,0
53,007,48827,3862911130.2,48827,0,0
53,009,54616,4797891105.1,54616,2158,29095
53,011,194413,1926560067.1,194413,0,194316
53,013,5495,1639082502.4,5495,258,5432
53,015,57405,2831769732.2,57405,1345,57244
53,017,29954,4787202321.9,29954,1854,27736
53,019,11062,1620535264.8,11062,185,11052
53,021,34468,3091211941.2,34468,853,34453
53,023,4163,2112583714.8,4163,23,3544
53,025,59175,6973973033.3,59175,3060,53265
53,027,61137,3991501442.6,61137,2605,56184
53,029,52728,597162247.0,52728,499,52662
53,031,32728,4190453293.2,32728,2102,31979
53,033,627312,5363077357.3,627312,2840,109666
53,035,129502,1009061773.2,129502,1529,117251
53,037,39284,5730069250.3,39284,2623,38999
53,039,21307,4838271270.9,21307,1450,21175
53,041,57748,5138474926.4,57748,0,0
53,043,33769,6031048390.4,33769,4195,33306
53,045,60499,2044290954.0,60499,2285,57984
53,047,57540,13751638624.1,57540,2165,50592
53,049,56467,2554746217.6,56467,3464,54814
53,051,15728,1518877208.2,15728,399,13633
53,053,338603,2794821357.3,338603,1135,34704
53,055,17398,452079750.3,17398,221,17387
53,057,82866,4816436998.7,82866,6311,77649
53,059,8382,1602258666.2,8382,965,8296
53,061,314472,17497058385.1,314472,4881,314472
53,063,214323,4432158203.2,214323,3821,214313
53,065,42950,6342416285.9,42950,1132,35764
53,067,130308,1840784573.7,130308,0,0
53,069,4377,601679636.3,4377,288,4365
53,071,29526,3264695422.0,29526,1201,29285
53,073,116366,2123151644.2,116366,2977,99162
53,075,33288,5556553227.3,33288,1187,32247
53,077,104943,11012252891.1,104943,538,16726
54,001,15431,873349456.6,15431,332,15293
54,003,62015,796577487.8,62015,198,62015
54,005,16395,1217160656.1,16395,241,16279
54,007,14439,1218287409.3,14439,212,14069
54,009,15635,222998348.2,15635,314,15597
54,011,50985,707398437.7,50985,1091,48976
54,013,7892,718429173.9,7892,91,7625
54,015,8983,741747039.4,8983,124,8771
54,017,7886,811147322.8,7886,76,7886
54,019,39828,1672075079.1,39828,1036,39175
54,021,7674,874130053.5,7674,111,7635
54,023,12546,1182613074.9,12546,103,12495
54,025,30763,2377533715.2,30763,753,29800
54,027,21897,1632494691.7,21897,151,21861
54,029,20883,206350998.1,20883,300,20645
54,031,15073,1350386217.5,15073,566,14796
54,033,54846,1045501735.5,54846,707,54695
54,035,20230,1182628626.0,20230,375,19982
54,037,41875,663155459.9,41875,495,31912
54,039,117762,2267879674.2,117762,1937,117298
54,041,15966,979305942.5,15966,1027,15966
54,043,16513,1114649766.7,16513,157,16106
54,045,26454,1077210309.0,26454,747,25591
54,047,31482,1187014526.2,31482,987,30049
54,049,39716,787762430.6,39716,629,39060
54,051,24195,781883297.8,24195,530,24055
54,053,21070,1100583246.7,21070,408,20330
54,055,46312,1051711073.4,46312,684,45152
54,057,19474,834229679.6,19474,217,19406
54,059,26159,1089252193.2,26159,1074,24948
54,061,54982,916075221.7,54982,1090,54485
54,063,13912,1219377767.1,13912,344,13402
54,065,15520,576235463.3,15520,256,15462
54,067,24563,1514039157.3,24563,243,24513
54,069,20454,197838715.3,20454,337,20319
54,071,11104,1618396135.8,11104,447,10949
54,073,6712,337733603.4,6712,106,6554
54,075,15335,2262935378.3,15335,1138,14941
54,077,33832,1658487889.6,33832,366,33598
54,079,35588,880315181.4,35588,843,35558
54,081,61232,1538839235.0,61232,801,60588
54,083,24020,2648164188.4,24020,829,24020
54,085,13711,1179812115.7,13711,558,13108
54,087,14491,1243185314.6,14491,253,14352
54,089,14395,932684173.1,14395,254,13531
54,091,13493,442826188.2,13493,339,13428
54,093,10541,978919381.4,10541,616,10395
54,095,8975,664240140.3,8975,133,8871
54,097,20205,926930053.4,20205,261,18965
54,099,29789,1199183833.9,29789,800,29150
54,101,11018,1092354432.3,11018,210,10678
54,103,16032,920093153.3,16032,298,15611
54,105,7239,605313516.6,7239,161,5200
54,107,58176,913370542.2,58176,667,58077
54,109,22228,1089752213.2,22228,1935,22228
55,001,38488,1777358762.6,38488,1140,38255
55,003,21350,2672301599.8,21350,1831,21326
55,005,44989,2304144602.1,44989,2624,42402
55,007,35896,3915414779.3,35896,5419,35041
55,009,103251,1430444713.8,103251,2443,102900
55,011,24409,1793419130.6,24409,1257,24249
55,013,34014,2174792059.5,34014,2230,32861
55,015,29980,847509405.1,29980,1158,28853
55,017,52829,2697486491.4,52829,3084,50492
55,019,36687,3160716867.9,36687,2696,36675
55,021,44362,2011301583.9,44362,2789,43624
55,023,22993,1500408601.7,22993,2261,22956
55,025,251766,4136316263.6,251766,7865,251758
55,027,53820,2349923385.2,53820,1874,47978
55,029,44828,1269227815.5,44828,1265,41927
55,031,49793,3409680431.5,49793,9765,49773
55,033,37936,2237542507.6,37936,3144,37934
55,035,51584,1623167285.9,51584,2539,51355
55,037,13712,1299015438.3,13712,2229,13353
55,039,63861,1949076834.5,63861,3419,61180
55,041,21152,2652306940.6,21152,3026,21144
55,043,48765,2948442529.5,48765,987,48669
55,045,28851,1531864682.6,28851,1474,28334
55,047,19477,915267987.0,19477,1012,19474
55,049,32148,1982888010.7,32148,2505,30998
55,051,18347,2123525235.0,18347,2761,17281
55,053,28754,2686757679.2,28754,3330,27695
55,055,45202,1403476831.2,45202,1653,45202
55,057,31804,2092957218.0,31804,2518,31475
55,059,68732,793611900.2,68732,2709,67618
55,061,18022,895070431.3,18022,449,17779
55,063,54362,1252240612.8,54362,3850,54356
55,065,21778,1654227454.0,21778,818,21508
55,067,30068,2255105693.6,30068,4442,30002
55,069,30673,2296855378.2,30673,1609,30655
55,071,49782,1520536075.1,49782,1234,49761
55,073,83396,3935296409.1,83396,2841,83395
55,075,63388,4065717463.4,63388,7938,62768
55,077,21900,1177829106.2,21900,591,21228
55,078,4496,27398435.9,4496,22,3141
55,079,280661,1111214285.7,280661,6977,280387
55,081,38512,2327258289.0,38512,3272,38139
55,083,42014,2499708666.7,42014,1226,41879
55,085,64241,3573699484.8,64241,4437,64228
55,087,101996,1986069360.3,101996,2016,93835
55,089,41332,764469743.3,41332,1663,41330
55,091,10018,644449333.5,10018,513,9736
55,093,31325,1750295888.8,31325,1020,29867
55,095,54147,2770697662.7,54147,3111,50438
55,097,49843,2246803743.6,49843,3627,47048
55,099,29923,3558238314.1,29923,1380,29918
55,101,90161,1204346930.8,90161,1713,88069
55,103,20971,1519349932.8,20971,1216,20872
55,105,61394,1740850349.7,61394,1147,61382
55,107,31146,2538745938.1,31146,3491,30507
55,109,54896,1868754595.4,54896,2450,54886
55,111,59226,2522926767.4,59226,3016,59216
55,113,48567,3950043276.7,48567,6184,46774
55,115,41509,2377299481.0,41509,1484,41467
55,117,63375,1341054186.7,63375,3343,59659
55,119,25740,2590637857.7,25740,2485,25721
55,121,33446,1914027018.9,33446,2322,32173
55,123,35572,2053542388.3,35572,0,0
55,125,57433,4311223799.7,57433,5319,54085
55,127,75701,2294613026.4,75701,1410,72120
55,129,34950,2247299917.9,34950,4543,31938
55,131,65023,1499360234.8,65023,1631,63729
55,133,164308,1872003178.5,164308,2993,162348
55,135,43187,1991283821.6,43187,2069,42765
55,137,35098,1748825626.7,35098,613,35097
55,139,80556,1144580422.4,80556,5238,78546
55,141,46149,2011476854.4,46149,1411,46149
56,001,19760,11609754091.4,19760,2159,7819
56,003,7472,1325045124.9,7472,0,83
56,005,20462,8366256495.5,20462,1478,20227
56,007,15839,19362404266.3,15839,3728,4524
56,009,10861,9952521507.8,10861,2183,3047
56,011,6032,6963659345.6,6032,263,6032
56,013,23742,7001844438.2,23742,8291,18647
56,015,8627,5778547557.9,8627,415,8511
56,017,7524,2294867639.1,7524,757,1897
56,019,8168,8440536800.8,8168,1915,5449
56,021,47876,6558703461.3,47876,1011,47861
56,023,30764,10281101040.4,30764,1064,30296
56,025,42810,9414146525.7,42810,3252,42760
56,027,3850,6802959631.1,3850,100,3839
56,029,17639,2649719405.2,17639,0,0
56,031,8439,5827782925.7,8439,1784,3447
56,033,18980,6523699395.3,18980,337,18871
56,035,9293,6786284662.9,9293,1010,1887
56,037,27769,27227762038.2,27769,8758,11114
56,039,16307,8386282067.0,16307,0,0
56,041,14940,5376065050.2,14940,1342,3126
56,043,5901,2376630446.7,5901,952,2730
56,045,6696,6941105852.2,6696,1208,6695
60,030,1,0.0,0,1,1
66,010,57942,466913749.7,57942,391,31726
69,100,3744,86942393.8,3744,0,0
69,110,21231,116172872.5,21231,0,5280
69,120,3123,101038753.1,3123,0,0
72,001,7457,170482668.3,7457,0,0
72,003,17674,73075130.3,17674,0,0
72,005,25701,80327339.7,25701,0,0
72,007,9080,73212937.3,9080,0,0
72,009,10344,71550193.0,10344,0,0
72,011,11672,100862792.0,11672,0,0
72,013,39005,329845828.8,39005,0,0
72,015,8499,37112497.8,8499,0,0
72,017,10068,34708686.4,10068,0,0
72,019,9402,92593118.9,9402,0,0
72,021,66567,103418708.9,66567,0,0
72,023,29430,178625395.3,29430,0,0
72,025,46862,133327302.0,46862,0,0
72,027,14943,128259843.0,14943,0,0
72,029,15306,65551316.5,15306,0,0
72,031,66227,551262240.9,66227,0,0
72,033,7879,8455109.6,7879,0,0
72,035,19086,143561631.4,19086,0,0
72,037,5997,71455290.2,5997,0,0
72,039,7911,132785675.5,7911,0,0
72,041,15840,89892689.5,15840,0,0
72,043,17449,224439245.6,17449,0,0
72,045,5815,67193611.3,5815,0,0
72,047,12204,110638516.8,12204,0,0
72,049,2565,42030239.7,2565,50,51
72,051,13924,53567898.4,13924,0,0
72,053,15793,59904215.5,15793,0,0
72,054,4870,44513592.4,4870,0,0
72,055,9023,67877215.9,9023,0,0
72,057,20118,145148357.0,20118,0,0
72,059,7865,124047747.4,7865,0,0
72,061,36972,61471394.7,25276,0,0
72,063,16129,69247320.0,16129,0,0
72,065,15355,90221023.1,15355,0,0
