year,recipient_age,active_rho,active_split,active_dup,passive_rho,passive_split,passive_dup,person_days,passive_measured,comparable
2007,61,3.195580,2.940452,3.353871,,,,2167902542.4,false,true
2007,62,5.224692,4.654706,5.619192,,,,2021304894.7,false,true
2007,63,3.227153,2.927308,3.395711,,,,1794174854.3,false,true
2007,64,7.119021,7.021218,7.177529,,,,2055415363.5,false,true
2007,65,2.136169,1.911766,2.283967,,,,2055316687.9,false,true
2007,66,2.245974,1.826853,2.529755,,,,1917705932.3,false,true
2007,67,1.323984,1.323984,1.323984,,,,1417794817.3,false,true
2007,68,3.105616,2.647498,3.383872,,,,1353353422.3,false,true
2007,69,7.448594,7.228014,7.584944,,,,1349575457.5,false,true
2007,70,4.053941,3.679283,4.281877,,,,1356084163.3,false,true
2007,71,3.694943,3.648959,3.719110,,,,1227324435.3,false,true
2007,72,6.060488,4.013154,7.231883,,,,1222612551.5,false,true
2007,73,6.023026,4.877416,6.628786,,,,1274650458.6,false,true
2007,74,3.553686,3.234360,3.810420,,,,1224954628.4,false,true
2007,75,2.042781,2.042781,2.042781,,,,1282048734.6,false,true
2007,76,5.826175,5.646986,5.955810,,,,978810816.2,false,true
2007,77,3.144499,2.799017,3.348637,,,,1310603545.7,false,true
2007,78,1.505459,1.478163,1.522791,,,,912419036.7,false,true
2007,79,11.918660,11.782659,11.990134,,,,905555841.8,false,true
2007,80,4.450978,4.289389,4.556203,,,,4075155787.3,false,true
2007,85,4.046613,4.046613,4.046613,,,,2051542853.0,false,true
2008,0,100.176763,73.451899,116.338670,306.126419,194.241955,325.971742,3501553513.0,true,true
2008,1,82.050422,55.225873,98.500793,280.333475,168.899783,299.616863,3370218441.8,true,true
2008,2,84.020426,54.506869,102.344914,317.577827,190.082689,339.624355,3395350004.3,true,true
2008,3,72.234675,46.834998,87.948239,259.714663,139.860681,280.436151,3406903343.4,true,true
2008,4,64.431902,40.493486,79.410294,280.132900,146.980341,303.695594,3746254526.2,true,true
2008,5,55.724359,33.917187,69.475422,288.441683,144.748820,314.160262,3487271117.1,true,true
2008,6,56.835565,35.967567,69.727989,259.506095,139.372641,280.333844,3382154576.4,true,true
2008,7,52.148757,31.965737,65.085895,277.359561,149.043751,300.039281,3996182430.4,true,true
2008,8,46.469108,27.869086,58.324838,250.487164,133.692544,271.002932,3638158527.6,true,true
2008,9,37.255663,22.290382,46.940251,254.867344,148.535913,273.124057,3525140918.7,true,true
2008,10,37.081057,22.247820,46.363035,252.376341,147.750577,270.451253,3651669766.0,true,true
2008,11,30.241379,17.821988,38.043023,241.941624,154.603703,257.043136,3392215889.6,true,true
2008,12,24.461917,14.828046,30.766377,219.640267,138.834247,233.554981,3868435990.6,true,true
2008,13,22.479900,14.936235,27.151951,,,,4372860430.5,false,true
2008,14,19.893577,12.973880,24.377845,,,,3585757059.4,false,true
2008,15,10.288049,6.567408,12.698421,,,,5753182935.5,false,true
2008,16,11.631761,7.616438,14.260265,,,,5565055455.0,false,true
2008,17,7.215795,5.139677,8.584378,,,,5944951399.8,false,true
2008,18,4.513465,2.509206,5.865925,,,,4699410207.7,false,true
2008,19,3.686378,2.719254,4.347602,,,,4377903866.9,false,true
2008,20,3.498711,2.371100,4.305269,,,,4121129941.3,false,true
2008,21,2.231827,1.473974,2.675186,,,,3954398258.2,false,true
2008,22,3.451581,2.390075,4.153422,,,,3766909514.1,false,true
2008,23,1.146732,0.652120,1.469015,,,,3578574155.4,false,true
2008,24,2.699823,1.443368,3.485242,,,,3416596497.2,false,true
2008,25,4.008575,2.604823,4.931554,,,,3645128301.4,false,true
2008,26,3.404024,2.205051,4.153243,,,,2989577936.6,false,true
2008,27,5.270644,2.843740,6.919527,,,,3164044837.5,false,true
2008,28,6.324007,4.296188,7.585711,,,,3452576874.6,false,true
2008,29,8.150291,4.315271,10.595431,,,,3271030669.2,false,true
2008,30,9.047046,5.569465,11.322618,,,,3135856961.4,false,true
2008,31,6.522189,4.053832,8.087474,,,,2766929900.3,false,true
2008,32,9.388583,5.630661,11.633451,,,,2987074648.2,false,true
2008,33,10.432754,7.262275,12.363929,,,,2849602968.3,false,true
2008,34,9.395503,5.083589,12.069000,,,,2942440495.4,false,true
2008,35,6.327196,3.482021,8.201351,,,,3043677610.8,false,true
2008,36,10.489315,6.911169,12.806889,,,,3037948602.2,false,true
2008,37,5.059102,3.082016,6.259971,,,,3273173686.0,false,true
2008,38,8.361728,5.426962,10.371851,,,,3676172111.9,false,true
2008,39,7.150954,4.034006,9.224028,,,,3565320232.0,false,true
2008,40,6.627008,3.805686,8.417962,,,,3397169519.2,false,true
2008,41,5.411709,3.662866,6.510293,,,,3376128997.0,false,true
2008,42,8.202158,6.114293,9.549872,,,,3534306312.1,false,true
2008,43,6.142691,4.768683,7.013874,,,,4084247430.7,false,true
2008,44,3.529169,2.565917,4.177385,,,,4547691837.3,false,true
2008,45,5.453513,3.658538,6.595266,,,,4324868159.8,false,true
2008,46,4.753860,3.495536,5.523967,,,,3861690349.5,false,true
2008,47,3.567340,2.327980,4.338376,,,,4343051135.3,false,true
2008,48,4.828857,3.109630,5.924824,,,,4334385038.6,false,true
2008,49,2.619488,1.941960,3.039853,,,,3896004444.2,false,true
2008,50,3.501038,2.907684,3.916481,,,,3983499811.1,false,true
2008,51,5.705828,5.262411,5.969307,,,,4341119962.4,false,true
2008,52,5.767385,4.167046,6.715215,,,,3871748401.5,false,true
2008,53,2.847005,2.422562,3.074322,,,,4096245624.1,false,true
2008,54,3.966737,3.821875,4.056140,,,,3550322082.9,false,true
2008,55,2.372418,1.950234,2.644637,,,,3294636205.4,false,true
2008,56,4.106210,3.381637,4.584806,,,,3555365111.6,false,true
2008,57,2.853249,2.696190,2.942647,,,,3176826003.5,false,true
2008,58,4.987935,4.560390,5.302168,,,,2737914920.7,false,true
2008,59,1.991926,1.798379,2.111388,,,,2778022741.7,false,true
2008,60,9.523191,9.331732,9.632941,,,,2557695153.1,false,true
2008,61,4.816424,4.422514,5.041720,,,,2605875611.1,false,true
2008,62,3.031658,2.685290,3.215583,,,,2317775473.2,false,true
2008,63,2.274923,2.274923,2.274923,,,,2163400944.0,false,true
2008,64,8.492907,7.668213,9.012136,,,,1959728851.1,false,true
2008,65,5.789715,5.677376,5.848754,,,,2078256841.0,false,true
2008,66,2.183678,2.077604,2.243720,,,,1859553916.4,false,true
2008,67,5.826611,5.826611,5.826611,,,,1821057281.6,false,true
2008,68,1.993993,1.882740,2.074478,,,,1717177446.3,false,true
2008,69,2.900575,2.735959,3.021664,,,,1472326727.3,false,true
2008,70,10.614176,10.543185,10.651484,,,,1442592691.2,false,true
2008,71,0.816303,0.776349,0.837300,,,,1389806410.3,false,true
2008,72,5.696568,5.485819,5.856685,,,,1033150047.5,false,true
2008,73,3.875712,3.726180,3.962764,,,,1085179278.1,false,true
2008,74,4.108495,4.101965,4.111926,,,,1139815647.1,false,true
2008,75,2.389232,2.389232,2.389232,,,,1057755368.7,false,true
2008,76,7.822205,7.580624,7.949165,,,,1317457072.1,false,true
2008,77,6.496261,6.496261,6.496261,,,,1001902887.3,false,true
2008,78,6.944974,6.927671,6.954068,,,,918313706.4,false,true
2008,79,5.473881,4.920668,5.764617,,,,790576806.5,false,true
2008,80,4.923179,4.816589,4.979197,,,,3923566763.1,false,true
2008,85,4.000649,3.714568,4.150996,,,,2009454873.3,false,true
2009,0,123.096631,88.229072,143.863314,290.901287,186.211484,309.026408,3397081411.0,true,true
2009,1,94.738316,68.582741,110.387395,315.545768,197.290928,335.780406,3341360270.4,true,true
2009,2,79.678934,51.411486,97.086381,291.161478,170.144701,311.959069,3410536848.4,true,true
2009,3,77.565762,51.863598,93.093994,287.594536,166.384040,307.794959,3398197419.5,true,true
2009,4,74.630717,45.592370,92.545930,264.525201,142.227886,285.494947,2962899780.4,true,true
2009,5,63.766462,40.955561,77.946733,272.367070,139.103133,295.189319,3471007743.4,true,true
2009,6,57.171881,34.669408,71.510417,247.503797,126.475279,268.615161,3355436410.6,true,true
2009,7,47.104601,28.838157,58.691308,284.150506,149.153731,307.618874,3375784865.0,true,true
2009,8,45.308945,26.435378,57.439399,252.028521,132.101869,273.151667,3314670724.7,true,true
2009,9,39.753056,24.886155,49.110904,259.115869,143.318052,279.047889,3754639927.5,true,true
2009,10,33.952231,20.260221,42.875818,223.406179,136.450375,238.337400,3548543213.0,true,true
2009,11,33.570808,20.941204,41.738667,253.097402,173.471851,266.708650,3911182147.5,true,true
2009,12,29.733128,18.271009,37.084187,233.524618,150.667751,247.903917,3604810562.6,true,true
2009,13,17.471827,10.649756,21.901843,,,,3837613037.7,false,true
2009,14,17.733602,11.741346,21.568797,,,,3909639169.2,false,true
2009,15,11.173791,6.948679,13.894370,,,,5238584418.1,false,true
2009,16,6.623797,4.379663,8.022753,,,,6146968842.8,false,true
2009,17,5.220442,3.950770,6.036544,,,,5812373133.7,false,true
2009,18,3.769621,2.511926,4.538059,,,,4845080606.2,false,true
2009,19,1.751068,1.108428,2.232235,,,,4804607219.8,false,true
2009,20,2.607705,1.640530,3.178966,,,,4572335957.1,false,true
2009,21,3.703062,2.305855,4.543192,,,,4325041797.8,false,true
2009,22,3.694072,2.497201,4.332527,,,,3865216106.9,false,true
2009,23,3.281251,1.848030,4.145565,,,,3836435962.7,false,true
2009,24,4.461070,2.573929,5.534895,,,,4146134891.5,false,true
2009,25,4.242520,2.577289,5.208646,,,,3400821281.1,false,true
2009,26,4.254697,2.582166,5.314005,,,,3219961804.9,false,true
2009,27,7.191471,4.220270,9.021386,,,,3414339685.4,false,true
2009,28,7.636421,4.450337,9.579009,,,,3065661291.2,false,true
2009,29,7.246140,3.584638,9.741091,,,,3675698410.6,false,true
2009,30,8.540732,5.006669,10.819123,,,,3104444165.9,false,true
2009,31,12.762593,7.950083,15.573056,,,,2913259439.3,false,true
2009,32,6.570208,3.400616,8.597556,,,,2850807959.9,false,true
2009,33,7.244783,4.259119,9.149357,,,,2621751660.7,false,true
2009,34,10.101345,6.053430,12.533163,,,,2918563982.1,false,true
2009,35,11.021862,6.298041,13.973250,,,,2863359368.0,false,true
2009,36,9.404377,5.229162,11.969952,,,,3064688746.9,false,true
2009,37,7.889094,4.623240,9.914107,,,,3414102837.2,false,true
2009,38,7.918202,4.807759,9.893234,,,,4023035137.4,false,true
2009,39,10.837305,6.273920,13.720024,,,,3369029081.5,false,true
2009,40,7.670436,5.030622,9.382589,,,,3449086532.6,false,true
2009,41,7.505005,5.430950,8.817321,,,,3519903723.7,false,true
2009,42,6.952516,4.900565,8.191871,,,,3561866288.2,false,true
2009,43,7.984623,5.598420,9.435753,,,,3628300838.2,false,true
2009,44,7.743339,5.060673,9.391859,,,,4644959871.1,false,true
2009,45,3.882532,2.588255,4.730291,,,,4303011134.1,false,true
2009,46,5.719811,4.137472,6.663513,,,,4049569319.4,false,true
2009,47,4.137453,3.302507,4.629051,,,,4253881590.0,false,true
2009,48,3.012608,2.026382,3.659653,,,,4568002098.9,false,true
2009,49,2.788151,2.280034,3.096493,,,,4338029826.6,false,true
2009,50,3.333012,2.777573,3.648066,,,,4517892709.5,false,true
2009,51,8.236839,7.685335,8.544282,,,,3922140479.5,false,true
2009,52,3.809110,2.982787,4.333962,,,,4441596721.5,false,true
2009,53,3.368305,2.352843,4.068596,,,,3977731974.2,false,true
2009,54,2.525488,2.380015,2.604681,,,,4192384930.3,false,true
2009,55,2.520068,1.981103,2.860241,,,,3430586805.8,false,true
2009,56,3.629757,3.271424,3.837460,,,,3365179064.2,false,true
2009,57,2.635864,2.376646,2.775705,,,,3199002826.7,false,true
2009,58,3.732154,3.654453,3.784791,,,,3204429117.6,false,true
2009,59,2.112332,1.853521,2.274963,,,,2987815671.0,false,true
2009,60,3.531706,3.340179,3.653584,,,,2655096304.6,false,true
2009,61,3.654260,3.217124,3.936476,,,,2629161958.4,false,true
2009,62,1.882305,1.873242,1.887068,,,,2414229642.7,false,true
2009,63,3.087421,2.537602,3.405398,,,,2415539085.7,false,true
2009,64,4.896703,4.442891,5.179946,,,,1944325053.3,false,true
2009,65,8.524896,8.470479,8.563413,,,,1943601919.7,false,true
2009,66,1.874589,1.857762,1.883432,,,,1853005383.8,false,true
2009,67,2.118103,2.056801,2.156034,,,,1816189264.9,false,true
2009,68,9.459777,9.286523,9.563125,,,,1506541203.2,false,true
2009,69,7.527226,6.300563,8.382758,,,,1414356914.0,false,true
2009,70,5.126165,4.558309,5.512954,,,,1446546729.1,false,true
2009,71,2.985506,2.129136,3.619524,,,,1194170494.4,false,true
2009,72,3.694127,3.572831,3.782668,,,,1235163915.4,false,true
2009,73,5.427615,4.419419,6.109124,,,,1358666502.8,false,true
2009,74,7.042924,6.666731,7.328929,,,,1263655294.0,false,true
2009,75,3.688323,3.091390,4.073784,,,,1040624186.3,false,true
2009,76,5.257779,5.257779,5.257779,,,,1278839597.2,false,true
2009,77,6.626464,6.626464,6.626464,,,,1093810509.0,false,true
2009,78,3.898941,3.425327,4.199654,,,,1156864719.6,false,true
2009,79,3.521816,3.515650,3.525431,,,,967445167.3,false,true
2009,80,4.440870,3.893618,4.862090,,,,3895970083.7,false,true
2009,85,4.498780,4.273505,4.640314,,,,2250916215.9,false,true
2010,0,94.884166,73.531525,107.916059,277.785789,179.573765,295.160259,3259564150.6,true,true
2010,1,85.404894,59.962506,101.772150,258.813255,157.418004,277.017469,3409549053.5,true,true
2010,2,82.759735,55.972321,99.272351,258.244336,158.237505,275.343079,3650635887.7,true,true
2010,3,76.152315,48.927875,93.723860,274.381840,154.054388,295.389269,3812091737.4,true,true
2010,4,66.570615,41.439336,82.486406,271.742974,143.554046,294.092231,3639982684.9,true,true
2010,5,58.770663,35.299286,73.847182,274.163823,143.557437,297.063842,3384215567.1,true,true
2010,6,64.027704,39.092180,79.874738,239.240911,128.344399,258.295792,3145988094.7,true,true
2010,7,52.181446,31.392448,65.629536,261.031307,139.702819,282.219622,3496754550.3,true,true
2010,8,47.913208,29.116573,60.198178,248.131080,141.048225,266.581632,3478721009.3,true,true
2010,9,39.333561,23.407554,49.734801,247.255385,139.978607,266.080069,4024280096.0,true,true
2010,10,31.542415,18.672248,39.899809,229.989774,132.466286,247.185841,3884426333.6,true,true
2010,11,28.153199,16.966418,35.528652,228.886019,140.665018,244.274193,3471771312.2,true,true
2010,12,28.113770,17.165382,35.187302,219.772350,139.697880,233.712671,3591649226.1,true,true
2010,13,17.824720,11.120293,22.356397,,,,4061693277.6,false,true
2010,14,14.990099,10.264729,18.068529,,,,4086840842.4,false,true
2010,15,10.065854,7.361058,11.820520,,,,4982951575.7,false,true
2010,16,7.583079,4.926154,9.394341,,,,5598288148.5,false,true
2010,17,5.331014,3.807800,6.324865,,,,6258513309.6,false,true
2010,18,4.362364,2.999168,5.261863,,,,5169246477.1,false,true
2010,19,2.331993,1.352318,3.008557,,,,4549663274.4,false,true
2010,20,2.641494,1.674011,3.211849,,,,4958609024.5,false,true
2010,21,2.646023,1.880000,3.141525,,,,4837502284.7,false,true
2010,22,4.158456,2.094874,5.791172,,,,4425095811.6,false,true
2010,23,3.322075,2.047479,4.078796,,,,3682898925.1,false,true
2010,24,5.550246,3.034110,7.490595,,,,3497208086.1,false,true
2010,25,4.805302,2.989247,6.015560,,,,3545013864.4,false,true
2010,26,5.565440,3.813787,6.563776,,,,3584004378.8,false,true
2010,27,5.721915,3.778132,7.056502,,,,3246239758.7,false,true
2010,28,8.919357,4.712032,12.171043,,,,3547904736.5,false,true
2010,29,8.220477,5.882386,9.662306,,,,3259851828.6,false,true
2010,30,5.964450,3.040580,7.936490,,,,3119670260.4,false,true
2010,31,8.538879,5.240699,10.649555,,,,3087157951.2,false,true
2010,32,7.602070,4.420386,9.779901,,,,3160124084.0,false,true
2010,33,9.847753,5.253237,12.862171,,,,3047030154.4,false,true
2010,34,7.872867,4.453231,10.086765,,,,2993232803.6,false,true
2010,35,9.647949,5.917537,12.027251,,,,2958033053.2,false,true
2010,36,7.871584,4.504908,9.999741,,,,2785109326.7,false,true
2010,37,8.210299,4.953961,10.381835,,,,3192219152.3,false,true
2010,38,6.459059,3.714746,8.243175,,,,3518217484.5,false,true
2010,39,5.604088,3.156317,7.227360,,,,3775107880.1,false,true
2010,40,7.213480,5.372334,8.408563,,,,3346376819.0,false,true
2010,41,5.624171,2.957199,7.403712,,,,3729824602.8,false,true
2010,42,6.912716,4.391023,8.427625,,,,3791669496.0,false,true
2010,43,4.760533,2.640988,6.073559,,,,3670092661.2,false,true
2010,44,4.141293,2.803645,5.100033,,,,3979651012.0,false,true
2010,45,6.043128,4.669084,6.923639,,,,4525243906.6,false,true
2010,46,3.308998,2.773165,3.646227,,,,3984832026.5,false,true
2010,47,2.388647,1.759391,2.798072,,,,4244212693.5,false,true
2010,48,2.501112,1.649633,3.042256,,,,4190231914.8,false,true
2010,49,2.436789,1.736338,2.864703,,,,4585140027.2,false,true
2010,50,3.558573,2.741449,4.075649,,,,4104407245.8,false,true
2010,51,4.380003,3.084117,5.475441,,,,4490177074.0,false,true
2010,52,2.969079,2.562634,3.213718,,,,4322316202.4,false,true
2010,53,4.508196,4.102765,4.776934,,,,4489043993.0,false,true
2010,54,1.753984,1.575620,1.862036,,,,4455525185.3,false,true
2010,55,7.158838,6.265323,7.766222,,,,3919750617.2,false,true
2010,56,2.609325,2.431499,2.706441,,,,3753395560.4,false,true
2010,57,2.295343,1.980148,2.510987,,,,3294026694.1,false,true
2010,58,2.543941,1.940265,2.917820,,,,3021542144.5,false,true
2010,59,3.773966,3.003342,4.318038,,,,2962127350.7,false,true
2010,60,4.267276,4.015962,4.445234,,,,3024448453.0,false,true
2010,61,4.515587,3.859003,5.029162,,,,2522697063.8,false,true
2010,62,2.472185,2.370962,2.525382,,,,2852464965.0,false,true
2010,63,5.131317,4.821572,5.337341,,,,2887968462.6,false,true
2010,64,5.202121,4.764939,5.541489,,,,2024452409.0,false,true
2010,65,2.894982,2.549491,3.085673,,,,2051607501.6,false,true
2010,66,1.994442,1.890034,2.066034,,,,2035560500.0,false,true
2010,67,5.103146,4.993311,5.167363,,,,1819033836.5,false,true
2010,68,4.293386,4.111510,4.424963,,,,1870717353.5,false,true
2010,69,5.569069,5.251388,5.768038,,,,1509403579.1,false,true
2010,70,6.890362,6.738720,6.998719,,,,1384865188.7,false,true
2010,71,4.017697,3.936585,4.065838,,,,1541791157.3,false,true
2010,72,6.803179,6.639038,6.933967,,,,1226445787.1,false,true
2010,73,6.870038,6.539394,7.062009,,,,1415590740.1,false,true
2010,74,4.566850,4.461925,4.633470,,,,1240901054.2,false,true
2010,75,5.285227,4.518117,5.809911,,,,1353295410.9,false,true
2010,76,4.140258,3.866809,4.311098,,,,1316756459.5,false,true
2010,77,4.241573,3.888183,4.529670,,,,1070907712.2,false,true
2010,78,2.311723,2.236943,2.351023,,,,1061072658.8,false,true
2010,79,1.084223,1.084223,1.084223,,,,794446179.0,false,true
2010,80,2.294871,2.172418,2.365846,,,,3875552553.9,false,true
2010,85,4.947367,4.831963,5.024609,,,,2242242893.5,false,true
2011,0,101.998092,75.621090,118.039537,305.401327,187.801814,326.029558,3211755519.0,true,true
2011,1,100.283067,72.021198,117.484846,269.064111,168.715584,286.305060,3350900987.4,true,true
2011,2,72.660254,49.610129,86.737917,282.858034,162.792919,304.072859,3673587079.4,true,true
2011,3,70.077711,43.617102,86.767760,269.069585,147.723891,290.732631,3557334101.5,true,true
2011,4,57.998123,35.036490,72.522480,269.446087,149.259259,290.283109,3756459762.7,true,true
2011,5,51.301089,31.944557,63.566757,263.734917,138.087125,285.648703,3295533041.6,true,true
2011,6,58.984313,34.902433,74.355767,282.064255,143.231914,306.314931,3508255086.3,true,true
2011,7,44.216409,26.019242,55.747181,268.778334,140.552417,291.136572,3222161197.0,true,true
2011,8,41.086490,24.973064,51.424292,238.434511,130.653154,257.218421,3671087858.8,true,true
2011,9,41.798048,25.880426,51.793040,258.689680,144.484625,278.221056,3576649245.7,true,true
2011,10,32.745072,20.223214,40.870917,227.117997,131.239402,243.880087,3515945340.5,true,true
2011,11,31.508552,18.289838,40.188385,219.176033,137.891520,233.160047,4170104464.8,true,true
2011,12,25.596830,15.149826,32.333780,236.043973,157.034479,249.714550,3727899985.8,true,true
2011,13,20.290811,12.770983,25.189105,,,,4052223663.7,false,true
2011,14,17.595050,10.896513,21.993975,,,,4155100654.4,false,true
2011,15,11.225122,7.134999,13.939575,,,,4927464502.9,false,true
2011,16,9.262560,6.144027,11.297978,,,,5745990085.7,false,true
2011,17,9.166994,6.387032,11.001020,,,,5399761869.7,false,true
2011,18,4.884781,3.415677,5.882881,,,,4874718648.3,false,true
2011,19,1.770930,1.084386,2.235993,,,,4722798930.0,false,true
2011,20,3.037773,2.199730,3.627007,,,,4647023147.4,false,true
2011,21,2.495795,1.569609,3.096890,,,,4510588309.4,false,true
2011,22,2.165757,1.501166,2.574018,,,,4514873925.6,false,true
2011,23,4.450252,3.257587,5.136524,,,,4249966071.4,false,true
2011,24,4.165289,2.805757,5.062496,,,,3908585074.3,false,true
2011,25,1.955579,1.114806,2.492717,,,,3528431378.8,false,true
2011,26,3.249679,1.916216,4.055964,,,,3903456117.6,false,true
2011,27,3.826648,2.586744,4.597375,,,,3086588438.4,false,true
2011,28,8.469724,5.354196,10.350043,,,,2947062259.8,false,true
2011,29,7.706283,5.745301,8.869613,,,,3627853771.8,false,true
2011,30,7.324527,4.361408,9.152090,,,,3073441690.8,false,true
2011,31,6.299306,3.597757,7.976021,,,,3649658501.6,false,true
2011,32,13.103885,8.981701,15.660057,,,,2771607060.9,false,true
2011,33,6.945033,3.561188,9.175079,,,,3093825672.8,false,true
2011,34,9.874845,5.769578,12.550739,,,,3442817730.9,false,true
2011,35,7.767432,5.474379,9.233251,,,,3086953847.9,false,true
2011,36,6.220526,3.918396,7.664705,,,,2746825078.7,false,true
2011,37,10.181694,6.208170,12.644248,,,,2945142461.1,false,true
2011,38,4.349733,2.639399,5.371581,,,,2911586108.3,false,true
2011,39,7.637596,4.438573,9.635251,,,,3821655525.8,false,true
2011,40,5.516412,3.490721,6.786835,,,,3486873847.7,false,true
2011,41,6.460227,4.555257,7.655158,,,,3615339781.6,false,true
2011,42,6.367306,4.191442,7.789478,,,,3556896336.1,false,true
2011,43,4.604208,3.100867,5.616422,,,,3785666940.9,false,true
2011,44,6.570893,4.550596,7.873200,,,,3853077069.6,false,true
2011,45,3.662943,2.932037,4.122599,,,,3865556101.4,false,true
2011,46,3.819157,2.335881,4.831692,,,,4154990367.6,false,true
2011,47,3.510003,2.233053,4.319625,,,,4396143013.3,false,true
2011,48,2.618877,2.085294,2.954592,,,,4205427802.5,false,true
2011,49,1.980547,1.384602,2.367826,,,,4260285258.2,false,true
2011,50,2.849568,2.218426,3.223196,,,,4594512508.5,false,true
2011,51,1.580801,1.283479,1.779299,,,,4301362177.9,false,true
2011,52,2.028244,1.705835,2.221677,,,,3804148447.1,false,true
2011,53,3.255173,2.960161,3.448307,,,,4099914841.9,false,true
2011,54,2.839955,2.159601,3.261675,,,,4104419046.3,false,true
2011,55,6.019097,5.817475,6.128115,,,,3981512883.0,false,true
2011,56,2.871042,2.397651,3.193125,,,,4141650240.9,false,true
2011,57,4.607413,3.341886,5.356116,,,,3164548186.3,false,true
2011,58,1.060681,0.859081,1.178393,,,,3151741660.8,false,true
2011,59,2.052755,1.916061,2.137311,,,,2823599648.3,false,true
2011,60,3.170658,2.535821,3.630632,,,,2964592917.3,false,true
2011,61,2.902399,2.538638,3.095955,,,,2720599389.9,false,true
2011,62,4.698231,4.347229,4.940332,,,,2626454985.4,false,true
2011,63,2.748582,2.676304,2.799690,,,,2605908113.2,false,true
2011,64,3.237157,3.057719,3.345177,,,,2453636272.8,false,true
2011,65,3.114969,2.435409,3.627153,,,,2061294306.8,false,true
2011,66,2.749618,2.749618,2.749618,,,,2007534577.9,false,true
2011,67,9.942358,9.751569,10.051269,,,,1904272796.4,false,true
2011,68,1.762793,1.641637,1.839718,,,,1869846049.1,false,true
2011,69,4.584789,3.829894,5.028303,,,,1668041032.5,false,true
2011,70,4.107494,3.885100,4.224371,,,,1692729171.8,false,true
2011,71,3.785787,3.785787,3.785787,,,,1430020511.6,false,true
2011,72,1.310863,1.070707,1.463345,,,,1483903340.1,false,true
2011,73,6.084089,6.084089,6.084089,,,,1177293309.7,false,true
2011,74,13.488700,13.193487,13.721533,,,,1192324095.4,false,true
2011,75,3.027155,2.366916,3.394637,,,,1141881448.1,false,true
2011,76,0.520694,0.467094,0.548863,,,,1246832384.1,false,true
2011,77,1.110746,1.110746,1.110746,,,,1145671870.3,false,true
2011,78,2.467176,2.467176,2.467176,,,,969015469.0,false,true
2011,79,0.316120,0.316120,0.316120,,,,899442902.4,false,true
2011,80,2.024733,1.882000,2.101723,,,,4237982003.0,false,true
2011,85,10.418985,9.538040,10.881958,,,,2594770185.0,false,true
2012,0,112.660351,86.305224,128.328104,272.500343,173.742473,289.714899,3043468546.6,true,true
2012,1,92.468780,65.928113,108.819028,261.092613,166.978744,277.265428,3493760997.0,true,true
2012,2,81.238470,54.757068,97.485287,244.241040,147.659217,260.954808,3526859809.1,true,true
2012,3,76.381239,48.336758,94.444186,252.967552,137.564664,272.925138,3319616483.2,true,true
2012,4,69.227485,40.590277,87.565895,238.720990,125.915788,258.627989,3642430923.5,true,true
2012,5,62.310303,38.181593,77.449246,256.150887,135.970157,277.077953,3316399663.1,true,true
2012,6,58.439355,33.439724,74.640916,242.913247,128.200712,263.099758,3616631890.0,true,true
2012,7,54.569614,33.007048,68.550148,248.703836,137.802001,268.061084,3443914984.4,true,true
2012,8,45.860619,26.862800,58.389142,242.330854,131.282121,261.901398,3710203645.4,true,true
2012,9,39.565136,22.791011,50.306891,249.362020,133.545975,270.040587,3591278454.1,true,true
2012,10,33.095171,20.055132,41.496300,229.511868,134.603795,246.195030,3662369367.5,true,true
2012,11,27.949520,16.969247,35.162869,202.273600,128.888424,215.006606,3845325682.8,true,true
2012,12,20.441213,11.532056,26.487618,219.888736,148.284180,232.341624,3878311820.0,true,true
2012,13,19.518832,12.132079,24.302592,,,,4080438184.4,false,true
2012,14,17.459395,11.439205,21.311689,,,,4436313465.4,false,true
2012,15,9.169467,5.976690,11.256523,,,,5405953976.2,false,true
2012,16,9.056933,5.904902,11.241489,,,,6177125411.8,false,true
2012,17,6.362983,4.189538,7.844963,,,,5974772369.8,false,true
2012,18,4.188970,3.205220,4.824650,,,,5413813434.7,false,true
2012,19,3.505215,2.234247,4.289282,,,,4755745132.7,false,true
2012,20,2.244483,1.767147,2.526979,,,,4764799283.7,false,true
2012,21,1.190546,0.847034,1.399744,,,,4383716157.7,false,true
2012,22,2.558851,1.458434,3.209878,,,,4144366893.6,false,true
2012,23,4.431256,2.343560,5.842083,,,,4459825865.3,false,true
2012,24,3.380906,2.284635,4.028558,,,,3901661821.6,false,true
2012,25,2.572231,1.506338,3.229815,,,,3864948645.7,false,true
2012,26,7.163473,4.815915,8.745399,,,,3246487483.5,false,true
2012,27,4.565068,2.229300,6.151102,,,,3353091500.1,false,true
2012,28,5.986404,3.973970,7.258321,,,,3296601078.8,false,true
2012,29,5.020815,2.602773,6.563921,,,,2869525206.3,false,true
2012,30,7.131419,4.495651,8.741137,,,,3181379034.9,false,true
2012,31,6.350570,3.768698,8.038347,,,,3260117500.3,false,true
2012,32,6.946385,3.976731,8.779945,,,,3317816370.8,false,true
2012,33,10.469398,5.765364,13.407290,,,,3080188014.1,false,true
2012,34,9.836618,6.108003,12.170686,,,,3287583466.3,false,true
2012,35,8.802568,5.464139,10.961341,,,,3003105268.3,false,true
2012,36,8.961991,5.176595,11.346947,,,,2787992894.8,false,true
2012,37,8.198716,4.439623,10.747868,,,,3124771685.6,false,true
