year,tier3,mean_minutes_per_day,label
2023,090299,0.004900,"Using home maint/repair/decor/constr services, n.e.c."
2023,090301,0.042615,Using pet services
2023,090302,0.001728,Waiting associated with pet services
2023,090401,0.022818,Using lawn and garden services
2023,090402,0.000252,Waiting associated with using lawn & garden services
2023,090501,0.251450,Using vehicle maintenance or repair services
2023,090502,0.055659,Waiting associated with vehicle main. or repair svcs
2023,090599,0.020516,"Using vehicle maint. & repair svcs, n.e.c."
2023,099999,0.015354,"Using household services, n.e.c."
2023,100101,0.003565,Using police and fire services
2023,100102,0.007720,Using social services
2023,100103,0.048899,"Obtaining licenses & paying fines, fees, taxes"
2023,100199,0.010378,"Using government services, n.e.c."
2023,100201,0.037977,Civic obligations & participation
2023,100299,0.024980,"Civic obligations & participation, n.e.c."
2023,100381,0.024337,Waiting associated w/ using government services
2023,110101,66.129045,Eating and drinking
2023,110281,0.204144,Waiting associated w/eating & drinking
2023,110289,0.033449,"Waiting associated with eating & drinking, n.e.c."
2023,120101,30.315866,Socializing and communicating with others
2023,120201,3.267814,Attending or hosting parties/receptions/ceremonies
2023,120202,0.765474,Attending meetings for personal interest (not volunteering)
2023,120301,23.314658,"Relaxing, thinking"
2023,120302,0.224711,Tobacco and drug use
2023,120303,159.813775,Television and movies (not religious)
2023,120304,0.202822,Television (religious)
2023,120305,1.481285,Listening to the radio
2023,120306,1.888546,Listening to/playing music (not radio)
2023,120307,21.890043,Playing games
2023,120308,11.977047,Computer use for leisure (exc. Games)
2023,120309,2.477280,Arts and crafts as a hobby
2023,120310,0.042227,Collecting as a hobby
2023,120311,0.215175,"Hobbies, except arts & crafts and collecting"
2023,120312,15.721195,Reading for personal interest
2023,120313,0.502028,Writing for personal interest
2023,120399,0.203435,"Relaxing and leisure, n.e.c."
2023,120401,0.950299,Attending performing arts
2023,120402,0.306093,Attending museums
2023,120403,0.774394,Attending movies/film
2023,120404,0.164084,Attending gambling establishments
2023,120499,1.292675,"Arts and entertainment, n.e.c."
2023,120501,0.017944,Waiting assoc. w/socializing & communicating
2023,120502,0.010060,Waiting assoc. w/attending/hosting social events
2023,120504,0.039032,Waiting associated with arts & entertainment
2023,129999,0.003070,"Socializing, relaxing, and leisure, n.e.c."
2023,130101,0.261841,Doing aerobics
2023,130102,0.042648,Playing baseball
2023,130103,0.773124,Playing basketball
2023,130104,0.683561,Biking
2023,130105,0.154078,Playing billiards
2023,130106,0.341471,Boating
2023,130107,0.047542,Bowling
2023,130108,0.166783,"Climbing, spelunking, caving"
2023,130109,0.332676,Dancing
2023,130110,0.021005,Participating in equestrian sports
2023,130112,0.520697,Fishing
2023,130113,0.163839,Playing football
2023,130114,1.113836,Golfing
2023,130115,0.004810,Doing gymnastics
2023,130116,0.447084,Hiking
2023,130118,0.193807,Hunting
2023,130119,0.062185,Participating in martial arts
2023,130120,0.499049,Playing racquet sports
2023,130122,0.108340,Rollerblading
2023,130123,0.087586,Playing rugby
2023,130124,0.866325,Running
2023,130125,0.065545,"Skiing, ice skating, snowboarding"
2023,130126,0.253523,Playing soccer
2023,130127,0.043053,Softball
2023,130128,0.305854,Using cardiovascular equipment
2023,130129,0.216419,Vehicle touring/racing
2023,130130,0.234707,Playing volleyball
2023,130131,4.126720,Walking
2023,130132,1.061110,Participating in water sports
2023,130133,2.563900,Weightlifting/strength training
2023,130134,2.017874,"Working out, unspecified"
2023,130136,0.488689,Doing yoga
2023,130199,0.542514,Playing sports n.e.c.
2023,130202,0.377770,Watching baseball
2023,130203,0.157679,Watching basketball
2023,130205,0.014936,Watching billiards
2023,130207,0.054340,Watching bowling
2023,130209,0.011932,Watching dancing
2023,130210,0.068065,Watching equestrian sports
2023,130213,0.306053,Watching football
2023,130214,0.018121,Watching golfing
2023,130216,0.266544,Watching hockey
2023,130218,0.014289,Watching racquet sports
2023,130222,0.015269,Watching running
2023,130224,0.230106,Watching soccer
2023,130225,0.070318,Watching softball
2023,130226,0.038115,Watching vehicle touring/racing
2023,130227,0.078619,Watching volleyball
2023,130232,0.006319,Watching wrestling
2023,130299,0.047595,"Attending sporting events, n.e.c."
2023,130301,0.024894,Waiting related to playing sports or exercising
2023,130302,0.003992,Waiting related to attending sporting events
2023,130399,0.010917,"Waiting associated with sports, exercise, & recreation, n.e.c."
2023,139999,0.024332,"Sports, exercise, & recreation, n.e.c."
2023,140101,3.763694,Attending religious services
2023,140102,2.492506,Participation in religious practices
2023,140103,0.033679,Waiting associated w/religious & spiritual activities
2023,140105,0.497898,Religious education activities
2023,149999,0.052839,"Religious and spiritual activities, n.e.c."
2023,150101,0.345981,Computer use
2023,150102,0.377137,Organizing and preparing
2023,150103,0.063111,Reading
2023,150104,0.086776,Telephone calls (except hotline counseling)
2023,150105,0.039756,Writing
2023,150106,0.063618,Fundraising
2023,150199,0.155951,"Administrative & support activities, n.e.c."
2023,150201,0.534729,"Food preparation, presentation, clean-up"
2023,150202,0.069081,Collecting & delivering clothing & other goods
2023,150203,0.322411,Providing care
2023,150204,0.596543,"Teaching, leading, counseling, mentoring"
2023,150299,0.232788,"Social service & care activities, n.e.c."
2023,150301,0.012432,"Building houses, wildlife sites, & other structures"
2023,150302,0.220252,"Indoor & outdoor maintenance, repair, & clean-up"
2023,150399,0.022439,"Indoor & outdoor maintenance, building & clean-up activities, n.e.c."
2023,150401,0.257782,Performing
2023,150402,0.337402,Serving at volunteer events & cultural activities
2023,150499,0.001621,"Participating in performance & cultural activities, n.e.c."
2023,150501,0.676602,"Attending meetings, conferences, & training"
2023,150601,0.000584,Public health activities
2023,150602,0.038466,Public safety activities
2023,159989,1.323374,"Volunteer activities, n.e.c."
2023,160101,2.675850,Telephone calls to/from family members
2023,160102,3.358703,"Telephone calls to/from friends, neighbors, or acquaintances"
2023,160103,0.001722,Telephone calls to/from education services providers
2023,160104,0.016621,Telephone calls to/from salespeople
2023,160105,0.165529,Telephone calls to/from professional or personal care svcs providers
2023,160106,0.102544,Telephone calls to/from household services providers
2023,160108,0.019279,Telephone calls to/from government officials
2023,169989,0.773402,"Telephone calls, n.e.c."
2023,180101,0.924763,Travel related to personal care
2023,180280,2.027673,Travel related to household activities
2023,180381,4.005221,Travel related to caring for and helping hh children
2023,180382,0.918385,Travel related to caring for and helping hh adults
2023,180481,0.712273,Travel related to caring for and helping nonhh children
2023,180482,2.101560,Travel related to caring for and helping nonhh adults
2023,180501,14.154899,Travel related to working
2023,180502,0.037513,Travel related to work-related activities
2023,180589,0.270645,"Travel related to work, n.e.c."
2023,180601,0.975097,Travel related to taking class
2023,180682,0.126024,Travel related to education (except taking class)
2023,180699,0.002028,"Travel related to education, n.e.c."
2023,180701,3.204791,Travel related to grocery shopping
2023,180782,9.539326,Travel related to shopping (except grocery shopping)
2023,180801,0.016270,Travel related to using childcare services
2023,180802,0.214890,Travel related to using financial services and banking
2023,180803,0.016949,Travel related to using legal services
2023,180804,1.157016,Travel related to using medical services
2023,180805,0.355156,Travel related to using personal care services
2023,180806,0.068093,Travel related to using real estate services
2023,180807,0.126055,Travel related to using veterinary services
2023,180899,0.059704,"Travel rel. to using prof. & personal care services, n.e.c."
2023,180901,0.027333,Travel related to using household services
2023,180902,0.016974,Travel related to using home main./repair/decor./construction svcs
2023,180903,0.044152,Travel related to using pet services (not vet)
2023,180904,0.002705,Travel related to using lawn and garden services
2023,180905,0.249112,Travel related to using vehicle maintenance & repair services
2023,181002,0.014559,Travel related to civic obligations & participation
2023,181081,0.096549,Travel related to using government services
2023,181101,5.569019,Travel related to eating and drinking
2023,181201,4.120191,Travel related to socializing and communicating
2023,181202,0.640811,Travel related to attending or hosting social events
2023,181204,0.876954,Travel related to arts and entertainment
2023,181283,2.135633,Travel related to relaxing and leisure
2023,181299,0.001535,"Travel rel. to socializing, relaxing, & leisure, n.e.c."
2023,181301,2.282018,Travel related to participating in sports/exercise/recreation
2023,181302,0.529256,Travel related to attending sporting/recreational events
2023,181399,0.004981,"Travel related to sports, exercise, & recreation, n.e.c."
2023,181401,1.007209,Travel related to religious/spiritual practices
2023,181501,0.692787,Travel related to volunteering
2023,181599,0.075415,"Travel related to volunteer activities, n.e.c."
2023,181601,0.099484,Travel related to phone calls
2023,181699,0.003389,"Travel rel. to phone calls, n.e.c."
2023,181801,0.128618,Security procedures related to traveling
2023,189999,2.557624,"Traveling, n.e.c."
2023,500101,5.375848,Insufficient detail in verbatim
2023,500103,0.535657,Missing travel or destination
2023,500105,0.185014,Respondent refused to provide information/none of your business
2023,500106,3.470838,Gap/can't remember
2023,500107,0.038464,Unable to code activity at 1st tier
2023,509989,0.079888,"Data codes, n.e.c."
2024,010101,537.879068,Sleeping
2024,010102,4.288854,Sleeplessness
2024,010201,41.551850,"Washing, dressing and grooming oneself"
2024,010299,0.004732,"Grooming, n.e.c."
2024,010301,3.000927,Health-related self care
2024,010399,0.100476,"Self care, n.e.c."
2024,010401,0.118812,Personal/Private activities
2024,010501,0.003525,Personal emergencies
2024,019999,0.005712,"Personal care, n.e.c."
2024,020101,24.156294,Interior cleaning
2024,020102,9.907596,Laundry
2024,020103,1.668094,"Sewing, repairing, & maintaining textiles"
2024,020104,1.298082,"Storing interior hh items, inc. food"
2024,020199,0.282211,"Housework, n.e.c."
2024,020201,31.960815,Food and drink preparation
2024,020202,0.256452,Food presentation
2024,020203,7.837650,Kitchen and food clean-up
2024,020301,2.746697,"Interior arrangement, decoration, & repairs"
2024,020302,0.346138,Building and repairing furniture
2024,020303,0.861916,Heating and cooling
2024,020401,1.948541,Exterior cleaning
2024,020402,1.758910,"Exterior repair, improvements, & decoration"
2024,020499,0.058393,"Exterior maintenance, repair & decoration, n.e.c."
2024,020501,11.843493,"Lawn, garden, and houseplant care"
2024,020502,0.106872,"Ponds, pools, and hot tubs"
2024,020599,0.015111,"Lawn and garden, n.e.c."
2024,020681,8.851455,Care for animals and pets (not veterinary care)
2024,020699,0.041081,"Pet and animal care, n.e.c."
2024,020701,2.018908,Vehicle repair and maintenance (by self)
2024,020799,0.016499,"Vehicles, n.e.c."
2024,020801,0.938054,"Appliance, tool, and toy set-up, repair, & maintenance (by self)"
2024,020899,0.006646,"Appliances and tools, n.e.c."
2024,020901,1.705446,Financial management
2024,020902,7.202099,Household & personal organization and planning
2024,020903,0.774563,HH & personal mail & messages (except e-mail)
2024,020904,1.781233,HH & personal e-mail and messages
2024,020905,0.148994,Home security
2024,020999,0.013167,"Household management, n.e.c."
2024,029999,0.104926,"Household activities, n.e.c."
2024,030101,8.967205,Physical care for hh children
2024,030102,0.611297,Reading to/with hh children
2024,030103,5.132046,"Playing with hh children, not sports"
2024,030104,0.071414,Arts and crafts with hh children
2024,030105,0.312421,Playing sports with hh children
2024,030108,0.357561,Organization & planning for hh children
2024,030109,1.193149,Looking after hh children (as a primary activity)
2024,030110,1.503283,Attending hh children's events
2024,030111,0.566375,Waiting for/with hh children
2024,030112,1.084853,Picking up/dropping off hh children
2024,030186,0.774205,Talking with/listening to hh children
2024,030199,0.119957,"Caring for & helping hh children, n.e.c."
2024,030201,0.998458,Homework (hh children)
2024,030202,0.066455,Meetings and school conferences (hh children)
2024,030203,0.253909,Home schooling of hh children
2024,030299,0.023905,"Activities related to hh child's education, n.e.c."
2024,030301,0.191469,Providing medical care to hh children
2024,030302,0.355098,Obtaining medical care for hh children
2024,030303,0.100890,Waiting associated with hh children's health
2024,030399,0.030725,"Activities related to hh child's health, n.e.c."
2024,030401,0.609587,Physical care for hh adults
2024,030402,0.141085,Looking after hh adult (as a primary activity)
2024,030403,0.288143,Providing medical care to hh adult
2024,030404,0.408172,Obtaining medical and care services for hh adult
2024,030405,0.182949,Waiting associated with caring for household adults
2024,030499,0.153485,"Caring for household adults, n.e.c."
2024,030501,0.161877,Helping hh adults
2024,030502,0.173678,Organization & planning for hh adults
2024,030503,0.146355,Picking up/dropping off hh adult
2024,030504,0.327327,Waiting associated with helping hh adults
2024,030599,0.033680,"Helping household adults, n.e.c."
2024,039999,0.024926,"Caring for & helping hh members, n.e.c."
2024,040101,0.692035,Physical care for nonhh children
2024,040102,0.050527,Reading to/with nonhh children
2024,040103,1.248470,"Playing with nonhh children, not sports"
2024,040104,0.007133,Arts and crafts with nonhh children
2024,040105,0.001445,Playing sports with nonhh children
2024,040108,0.010892,Organization & planning for nonhh children
2024,040109,0.464778,Looking after nonhh children (as primary activity)
2024,040110,0.362051,Attending nonhh children's events
2024,040111,0.150350,Waiting for/with nonhh children
2024,040112,0.197532,Dropping off/picking up nonhh children
2024,040186,0.419171,Talking with/listening to nonhh children
2024,040199,0.040480,"Caring for and helping nonhh children, n.e.c."
2024,040201,0.018669,Homework (nonhh children)
2024,040203,0.003667,Home schooling of nonhh children
2024,040299,0.008309,"Activities related to nonhh child's educ., n.e.c."
2024,040301,0.002229,Providing medical care to nonhh children
2024,040302,0.045959,Obtaining medical care for nonhh children
2024,040303,0.003494,Waiting associated with nonhh children's health
2024,040401,0.363550,Physical care for nonhh adults
2024,040402,0.032139,Looking after nonhh adult (as a primary activity)
2024,040403,0.057118,Providing medical care to nonhh adult
2024,040404,0.176602,Obtaining medical and care services for nonhh adult
2024,040405,0.089889,Waiting associated with caring for nonhh adults
2024,040499,0.089410,"Caring for nonhh adults, n.e.c."
2024,040501,0.379827,"Housework, cooking, & shopping assistance for nonhh adults"
2024,040502,0.920993,House & lawn maintenance & repair assistance for nonhh adults
2024,040503,0.366893,Animal & pet care assistance for nonhh adults
2024,040504,0.327599,Vehicle & appliance maintenance/repair assistance for nonhh adults
2024,040505,0.049720,Financial management assistance for nonhh adults
2024,040506,0.283728,Household management & paperwork assistance for nonhh adults
2024,040507,0.243517,Picking up/dropping off nonhh adult
2024,040508,0.273648,Waiting associated with helping nonhh adults
2024,040599,0.074420,"Helping nonhh adults, n.e.c."
2024,049999,0.002771,"Caring for & helping nonhh members, n.e.c."
2024,050101,183.185986,"Work, main job"
2024,050102,4.595890,"Work, other job(s)"
2024,050189,0.278925,"Working, n.e.c."
2024,050201,0.053623,"Socializing, relaxing, and leisure as part of job"
2024,050202,0.019691,Eating and drinking as part of job
2024,050203,0.019524,Sports and exercise as part of job
2024,050289,0.002703,"Work-related activities, n.e.c."
2024,050301,0.176118,"Income-generating hobbies, crafts, and food"
2024,050302,0.001596,Income-generating performances
2024,050303,0.353644,Income-generating services
2024,050304,0.012876,Income-generating rental property activities
2024,050389,0.708239,"Other income-generating activities, n.e.c."
2024,050403,0.139909,Job interviewing
2024,050481,1.157555,Job search activities
2024,059999,0.044484,"Work and work-related activities, n.e.c."
2024,060101,12.926128,"Taking class for degree, certification, or licensure"
2024,060102,0.345391,Taking class for personal interest
2024,060103,0.086828,Waiting associated with taking classes
2024,060104,0.000420,Security procedures rel. to taking classes
2024,060199,0.051717,"Taking class, n.e.c."
2024,060201,0.072338,Extracurricular club activities
2024,060202,0.075483,Extracurricular music & performance activities
2024,060289,0.035424,"Education-related extracurricular activities, n.e.c."
2024,060301,8.949986,"Research/homework for class for degree, certification, or licensure"
2024,060302,0.175303,Research/homework for class for pers. interest
2024,060399,0.409500,Research/homework n.e.c.
2024,060401,0.300302,"Administrative activities: class for degree, certification, or licensure"
2024,060402,0.000366,Administrative activities: class for personal interest
2024,060499,0.077756,"Administrative for education, n.e.c."
2024,069999,0.150473,"Education, n.e.c."
2024,070101,6.368745,Grocery shopping
2024,070102,0.314719,Purchasing gas
2024,070103,1.429506,Purchasing food (not groceries)
2024,070104,9.840161,"Shopping, except groceries, food and gas"
2024,070105,0.208609,Waiting associated with shopping
2024,070199,0.001676,"Shopping, n.e.c."
2024,070201,0.215686,Comparison shopping
2024,080101,0.004234,Using paid childcare services
2024,080102,0.001853,Waiting associated w/purchasing childcare svcs
2024,080201,0.212060,Banking
2024,080202,0.250949,Using other financial services
2024,080203,0.002391,Waiting associated w/banking/financial services
2024,080299,0.007116,"Using financial services and banking, n.e.c."
2024,080301,0.026313,Using legal services
2024,080401,2.887678,Using health and care services outside the home
2024,080402,0.061279,Using in-home health and care services
2024,080403,0.319332,Waiting associated with medical services
2024,080499,0.011162,"Using medical services, n.e.c."
2024,080501,1.297885,Using personal care services
2024,080502,0.042387,Waiting associated w/personal care services
2024,080601,0.120026,Activities rel. to purchasing/selling real estate
2024,080701,0.157839,Using veterinary services
2024,080702,0.078734,Waiting associated with veterinary services
2024,089999,0.000710,"Professional and personal services, n.e.c."
2024,090101,0.001356,Using interior cleaning services
2024,090102,0.006411,Using meal preparation services
2024,090103,0.042046,Using clothing repair and cleaning services
2024,090199,0.000364,"Using household services, n.e.c."
2024,090201,0.147662,Using home maint/repair/decor/construction svcs
2024,090202,0.191694,Waiting associated w/ home main/repair/decor/constr
2024,090301,0.026829,Using pet services
2024,090302,0.001778,Waiting associated with pet services
2024,090401,0.039438,Using lawn and garden services
2024,090402,0.001162,Waiting associated with using lawn & garden services
2024,090501,0.202711,Using vehicle maintenance or repair services
2024,090502,0.138923,Waiting associated with vehicle main. or repair svcs
2024,090599,0.000656,"Using vehicle maint. & repair svcs, n.e.c."
2024,100102,0.015100,Using social services
2024,100103,0.063764,"Obtaining licenses & paying fines, fees, taxes"
2024,100199,0.025808,"Using government services, n.e.c."
2024,100201,0.207291,Civic obligations & participation
2024,100299,0.004767,"Civic obligations & participation, n.e.c."
2024,100381,0.025816,Waiting associated w/ using government services
2024,100383,0.018051,Waiting associated w/civic obligations & participation
2024,110101,67.810879,Eating and drinking
2024,110281,0.313945,Waiting associated w/eating & drinking
2024,120101,31.825614,Socializing and communicating with others
2024,120201,2.933005,Attending or hosting parties/receptions/ceremonies
2024,120202,0.278021,Attending meetings for personal interest (not volunteering)
2024,120299,0.079124,"Attending/hosting social events, n.e.c."
2024,120301,21.881868,"Relaxing, thinking"
2024,120302,0.231432,Tobacco and drug use
2024,120303,155.866603,Television and movies (not religious)
2024,120304,0.162436,Television (religious)
2024,120305,1.339055,Listening to the radio
2024,120306,1.925504,Listening to/playing music (not radio)
2024,120307,21.978084,Playing games
2024,120308,12.055946,Computer use for leisure (exc. Games)
2024,120309,2.190550,Arts and crafts as a hobby
2024,120310,0.064126,Collecting as a hobby
2024,120311,0.195752,"Hobbies, except arts & crafts and collecting"
2024,120312,16.774248,Reading for personal interest
2024,120313,0.330028,Writing for personal interest
2024,120399,0.090219,"Relaxing and leisure, n.e.c."
2024,120401,0.818278,Attending performing arts
2024,120402,0.388771,Attending museums
2024,120403,0.507542,Attending movies/film
2024,120404,0.200309,Attending gambling establishments
2024,120499,1.362195,"Arts and entertainment, n.e.c."
2024,120501,0.028233,Waiting assoc. w/socializing & communicating
2024,120504,0.019130,Waiting associated with arts & entertainment
2024,129999,0.035766,"Socializing, relaxing, and leisure, n.e.c."
2024,130101,0.073259,Doing aerobics
2024,130102,0.093555,Playing baseball
2024,130103,0.218694,Playing basketball
2024,130104,0.847667,Biking
2024,130105,0.109262,Playing billiards
2024,130106,0.386080,Boating
2024,130107,0.152639,Bowling
2024,130108,0.041314,"Climbing, spelunking, caving"
2024,130109,0.174696,Dancing
2024,130110,0.123130,Participating in equestrian sports
2024,130112,0.745067,Fishing
2024,130113,0.108981,Playing football
2024,130114,0.726297,Golfing
2024,130116,0.434738,Hiking
2024,130117,0.066104,Playing hockey
2024,130118,0.318753,Hunting
2024,130119,0.067554,Participating in martial arts
2024,130120,0.832034,Playing racquet sports
2024,130122,0.013883,Rollerblading
2024,130124,0.712508,Running
2024,130125,0.174910,"Skiing, ice skating, snowboarding"
2024,130126,0.365405,Playing soccer
2024,130127,0.031368,Softball
2024,130128,0.233242,Using cardiovascular equipment
2024,130129,0.060826,Vehicle touring/racing
2024,130130,0.161771,Playing volleyball
2024,130131,4.302729,Walking
2024,130132,1.330320,Participating in water sports
2024,130133,2.136279,Weightlifting/strength training
2024,130134,2.322811,"Working out, unspecified"
2024,130135,0.041140,Wrestling
2024,130136,0.406714,Doing yoga
2024,130199,0.898757,Playing sports n.e.c.
2024,130202,0.305766,Watching baseball
2024,130203,0.212406,Watching basketball
2024,130204,0.006447,Watching biking
2024,130210,0.068048,Watching equestrian sports
2024,130213,0.411493,Watching football
2024,130216,0.001105,Watching hockey
2024,130218,0.111621,Watching racquet sports
2024,130219,0.061272,Watching rodeo competitions
2024,130222,0.021479,Watching running
2024,130224,0.194173,Watching soccer
2024,130225,0.051448,Watching softball
2024,130226,0.029264,Watching vehicle touring/racing
2024,130227,0.043129,Watching volleyball
2024,130232,0.024010,Watching wrestling
2024,130299,0.033141,"Attending sporting events, n.e.c."
2024,130301,0.062375,Waiting related to playing sports or exercising
2024,130302,0.013317,Waiting related to attending sporting events
2024,140101,4.298943,Attending religious services
2024,140102,3.370283,Participation in religious practices
2024,140103,0.026745,Waiting associated w/religious & spiritual activities
2024,140105,0.493886,Religious education activities
2024,150101,0.554474,Computer use
2024,150102,0.410723,Organizing and preparing
2024,150103,0.013303,Reading
2024,150104,0.345162,Telephone calls (except hotline counseling)
2024,150105,0.100557,Writing
2024,150106,0.130648,Fundraising
2024,150199,0.048959,"Administrative & support activities, n.e.c."
2024,150201,0.486000,"Food preparation, presentation, clean-up"
2024,150202,0.082713,Collecting & delivering clothing & other goods
2024,150203,0.341599,Providing care
2024,150204,0.816455,"Teaching, leading, counseling, mentoring"
2024,150299,0.151271,"Social service & care activities, n.e.c."
2024,150301,0.012497,"Building houses, wildlife sites, & other structures"
2024,150302,0.181576,"Indoor & outdoor maintenance, repair, & clean-up"
2024,150401,0.312518,Performing
2024,150402,0.861531,Serving at volunteer events & cultural activities
2024,150499,0.028359,"Participating in performance & cultural activities, n.e.c."
2024,150501,1.006900,"Attending meetings, conferences, & training"
2024,150601,0.123271,Public health activities
2024,150602,0.046664,Public safety activities
2024,159989,1.667938,"Volunteer activities, n.e.c."
2024,160101,3.137679,Telephone calls to/from family members
2024,160102,3.473399,"Telephone calls to/from friends, neighbors, or acquaintances"
2024,160103,0.000201,Telephone calls to/from education services providers
2024,160104,0.091451,Telephone calls to/from salespeople
2024,160105,0.252170,Telephone calls to/from professional or personal care svcs providers
2024,160106,0.040535,Telephone calls to/from household services providers
2024,160107,0.005151,Telephone calls to/from paid child or adult care providers
2024,160108,0.055920,Telephone calls to/from government officials
2024,169989,0.979158,"Telephone calls, n.e.c."
2024,180101,0.810345,Travel related to personal care
2024,180280,2.744263,Travel related to household activities
2024,180381,3.935775,Travel related to caring for and helping hh children
2024,180382,1.283342,Travel related to caring for and helping hh adults
2024,180481,0.718363,Travel related to caring for and helping nonhh children
2024,180482,1.835270,Travel related to caring for and helping nonhh adults
2024,180499,0.001662,"Travel rel. to caring for & helping nonhh members, n.e.c."
2024,180501,14.591700,Travel related to working
2024,180502,0.022742,Travel related to work-related activities
2024,180589,0.138890,"Travel related to work, n.e.c."
2024,180601,1.352615,Travel related to taking class
2024,180682,0.147091,Travel related to education (except taking class)
2024,180699,0.070101,"Travel related to education, n.e.c."
2024,180701,3.664180,Travel related to grocery shopping
2024,180782,9.110994,Travel related to shopping (except grocery shopping)
2024,180801,0.003707,Travel related to using childcare services
2024,180802,0.275023,Travel related to using financial services and banking
2024,180803,0.020614,Travel related to using legal services
2024,180804,1.561140,Travel related to using medical services
2024,180805,0.343631,Travel related to using personal care services
2024,180806,0.056036,Travel related to using real estate services
2024,180807,0.175298,Travel related to using veterinary services
2024,180899,0.009236,"Travel rel. to using prof. & personal care services, n.e.c."
2024,180901,0.055332,Travel related to using household services
2024,180902,0.012909,Travel related to using home main./repair/decor./construction svcs
2024,180903,0.080909,Travel related to using pet services (not vet)
2024,180904,0.000498,Travel related to using lawn and garden services
2024,180905,0.269198,Travel related to using vehicle maintenance & repair services
2024,181002,0.112430,Travel related to civic obligations & participation
2024,181081,0.061864,Travel related to using government services
2024,181101,6.067925,Travel related to eating and drinking
2024,181201,4.042929,Travel related to socializing and communicating
2024,181202,0.535270,Travel related to attending or hosting social events
2024,181204,0.775614,Travel related to arts and entertainment
2024,181283,2.185582,Travel related to relaxing and leisure
2024,181299,0.010118,"Travel rel. to socializing, relaxing, & leisure, n.e.c."
2024,181301,2.026147,Travel related to participating in sports/exercise/recreation
2024,181302,0.412636,Travel related to attending sporting/recreational events
2024,181399,0.001191,"Travel related to sports, exercise, & recreation, n.e.c."
2024,181401,1.158361,Travel related to religious/spiritual practices
2024,181501,0.848834,Travel related to volunteering
2024,181599,0.030432,"Travel related to volunteer activities, n.e.c."
2024,181601,0.112638,Travel related to phone calls
2024,181801,0.276435,Security procedures related to traveling
2024,189999,3.064859,"Traveling, n.e.c."
2024,500101,5.873795,Insufficient detail in verbatim
2024,500103,0.545625,Missing travel or destination
2024,500105,0.182986,Respondent refused to provide information/none of your business
2024,500106,2.507669,Gap/can't remember
2024,500107,0.002589,Unable to code activity at 1st tier
2024,509989,0.008815,"Data codes, n.e.c."
2025,010101,538.314121,Sleeping
2025,010102,3.648705,Sleeplessness
2025,010199,0.001373,"Sleeping, n.e.c."
2025,010201,40.480433,"Washing, dressing and grooming oneself"
2025,010301,4.700871,Health-related self care
2025,010399,0.057695,"Self care, n.e.c."
2025,010401,0.167281,Personal/Private activities
2025,020101,19.549092,Interior cleaning
2025,020102,10.245280,Laundry
2025,020103,1.832034,"Sewing, repairing, & maintaining textiles"
2025,020104,1.530629,"Storing interior hh items, inc. food"
2025,020199,0.379248,"Housework, n.e.c."
2025,020201,33.631191,Food and drink preparation
2025,020202,0.307824,Food presentation
2025,020203,8.776013,Kitchen and food clean-up
2025,020301,2.712964,"Interior arrangement, decoration, & repairs"
2025,020302,0.283333,Building and repairing furniture
2025,020303,0.444684,Heating and cooling
2025,020399,0.000526,"Interior maintenance, repair, & decoration, n.e.c."
2025,020401,2.376707,Exterior cleaning
2025,020402,0.764445,"Exterior repair, improvements, & decoration"
2025,020499,0.003835,"Exterior maintenance, repair & decoration, n.e.c."
2025,020501,11.332138,"Lawn, garden, and houseplant care"
2025,020502,0.091159,"Ponds, pools, and hot tubs"
2025,020599,0.004638,"Lawn and garden, n.e.c."
2025,020681,8.622926,Care for animals and pets (not veterinary care)
2025,020699,0.057028,"Pet and animal care, n.e.c."
2025,020701,2.151696,Vehicle repair and maintenance (by self)
2025,020799,0.006313,"Vehicles, n.e.c."
2025,020801,1.312708,"Appliance, tool, and toy set-up, repair, & maintenance (by self)"
2025,020901,2.007435,Financial management
2025,020902,8.153830,Household & personal organization and planning
2025,020903,1.051974,HH & personal mail & messages (except e-mail)
2025,020904,1.851646,HH & personal e-mail and messages
2025,020905,0.101991,Home security
2025,020999,0.035315,"Household management, n.e.c."
2025,029999,0.224409,"Household activities, n.e.c."
2025,030101,8.859240,Physical care for hh children
2025,030102,0.663602,Reading to/with hh children
2025,030103,4.492337,"Playing with hh children, not sports"
2025,030104,0.089032,Arts and crafts with hh children
2025,030105,0.187522,Playing sports with hh children
2025,030108,0.265256,Organization & planning for hh children
2025,030109,1.251330,Looking after hh children (as a primary activity)
2025,030110,0.980231,Attending hh children's events
2025,030111,0.608088,Waiting for/with hh children
2025,030112,0.951761,Picking up/dropping off hh children
2025,030186,0.954607,Talking with/listening to hh children
2025,030199,0.066182,"Caring for & helping hh children, n.e.c."
2025,030201,1.111677,Homework (hh children)
2025,030202,0.066361,Meetings and school conferences (hh children)
2025,030203,0.654287,Home schooling of hh children
2025,030299,0.033986,"Activities related to hh child's education, n.e.c."
2025,030301,0.132586,Providing medical care to hh children
2025,030302,0.203363,Obtaining medical care for hh children
2025,030303,0.056180,Waiting associated with hh children's health
2025,030401,1.082099,Physical care for hh adults
2025,030402,0.023513,Looking after hh adult (as a primary activity)
2025,030403,0.227958,Providing medical care to hh adult
2025,030404,0.154070,Obtaining medical and care services for hh adult
2025,030405,0.446037,Waiting associated with caring for household adults
2025,030499,0.022741,"Caring for household adults, n.e.c."
2025,030501,0.297007,Helping hh adults
